Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return
2023-03-15,NFLX,292.510009765625,306.3099975585937,292.2799987792969,303.7900085449219,9215300,0.030006123381903116,-0.1722050666641709
2023-03-16,NFLX,304.75,316.6000061035156,301.7099914550781,310.0599975585937,7903700,0.020639220636990308,-0.1515658460271806
2023-03-17,NFLX,310.0599975585937,310.760009765625,300.0,303.5,6918800,-0.02115718767415009,-0.17272303370133069
2023-03-20,NFLX,299.7900085449219,307.5,296.0,305.1300048828125,5113400,0.005370691541392025,-0.16735234215993866
2023-03-21,NFLX,306.32000732421875,307.9200134277344,300.42999267578125,305.7900085449219,4886300,0.0021630244536681165,-0.16518931770627054
2023-03-22,NFLX,306.3099975585937,306.45001220703125,293.5400085449219,293.8999938964844,5808000,-0.038882940306046,-0.20407225801231654
2023-03-23,NFLX,304.67999267578125,322.7799987792969,304.1400146484375,320.3699951171875,15653300,0.09006465386326701,-0.11400760414904954
2023-03-24,NFLX,320.6300048828125,331.8299865722656,320.6300048828125,328.3900146484375,12991700,0.025033616298294037,-0.0889739878507555
2023-03-27,NFLX,327.54998779296875,336.44000244140625,324.4100036621094,327.6600036621094,8625800,-0.0022229999505607445,-0.09119698780131624
2023-03-28,NFLX,326.0599975585937,333.32000732421875,321.2799987792969,323.5199890136719,6489400,-0.01263509309090649,-0.10383208089222273
2023-03-29,NFLX,326.2900085449219,332.8500061035156,325.7300109863281,332.0299987792969,6287300,0.02630443266139393,-0.0775276482308288
2023-03-30,NFLX,340.2699890136719,343.2900085449219,335.29998779296875,338.42999267578125,7131500,0.019275348372176815,-0.05825229985865199
2023-03-31,NFLX,340.04998779296875,345.8399963378906,337.20001220703125,345.4800109863281,5610200,0.020831541125555075,-0.037420758733096915
2023-04-03,NFLX,341.8299865722656,348.5799865722656,340.3999938964844,348.2799987792969,4413700,0.00810463038071263,-0.029316128352384285
2023-04-04,NFLX,348.489990234375,349.79998779296875,343.95001220703125,346.75,3298100,-0.004393013623117725,-0.03370914197550201
2023-04-05,NFLX,345.29998779296875,345.42999267578125,336.25,342.3500061035156,4205500,-0.01268923978798664,-0.04639838176348865
2023-04-06,NFLX,339.3399963378906,340.4800109863281,332.6300048828125,339.3299865722656,4660500,-0.008821438520251856,-0.055219820283740506
2023-04-10,NFLX,335.2699890136719,339.8800048828125,333.3599853515625,338.989990234375,2657900,-0.0010019637265927805,-0.05622178401033329
2023-04-11,NFLX,343.45001220703125,347.1400146484375,337.6400146484375,338.2099914550781,4044800,-0.002300949295752308,-0.058522733306085595
2023-04-12,NFLX,340.8099975585937,342.79998779296875,330.0400085449219,331.0299987792969,3965400,-0.021229392558424487,-0.07975212586451008
2023-04-13,NFLX,339.989990234375,346.42999267578125,338.75,346.19000244140625,7406400,0.04579646472529153,-0.03395566113921855
2023-04-14,NFLX,342.94000244140625,344.8500061035156,336.4100036621094,338.6300048828125,5350500,-0.021837711965334128,-0.05579337310455268
2023-04-17,NFLX,338.0,338.3900146484375,327.5,332.7200012207031,6136000,-0.017452687525887134,-0.07324606063043981
2023-04-18,NFLX,335.0,337.19000244140625,330.5,333.70001220703125,17944500,0.0029454525809466947,-0.07030060804949312
2023-04-19,NFLX,324.2099914550781,325.75,316.1000061035156,323.1199951171875,22128300,-0.03170517441659482,-0.10200578246608794
2023-04-20,NFLX,320.3900146484375,331.42999267578125,318.3299865722656,325.3500061035156,9947800,0.006901494862672886,-0.09510428760341505
2023-04-21,NFLX,323.0,328.2900085449219,319.5,327.9800109863281,6348000,0.00808361713070238,-0.08702067047271267
2023-04-24,NFLX,330.20001220703125,334.6600036621094,326.75,329.0199890136719,5586600,0.003170857956301232,-0.08384981251641144
2023-04-25,NFLX,328.5,328.6600036621094,321.1000061035156,322.54998779296875,5426600,-0.019664462454389908,-0.10351427497080135
2023-04-26,NFLX,321.3599853515625,325.8999938964844,320.4700012207031,321.1499938964844,4623200,-0.00434039358074001,-0.10785466855154136
2023-04-27,NFLX,324.29998779296875,327.45001220703125,317.44000244140625,325.8500061035156,5618800,0.014634944095767821,-0.09321972445577353
2023-04-28,NFLX,325.239990234375,330.8099975585937,324.0,329.92999267578125,4221900,0.012521057222167231,-0.0806986672336063
2023-05-01,NFLX,329.44000244140625,331.2300109863281,318.0899963378906,324.1199951171875,5341500,-0.01760978900849175,-0.09830845624209805
2023-05-02,NFLX,325.0,326.07000732421875,315.6199951171875,317.54998779296875,4318600,-0.02027029317288287,-0.11857874941498092
2023-05-03,NFLX,317.54998779296875,324.6199951171875,315.8500061035156,319.29998779296875,5064100,0.0055109433704054744,-0.11306780604457545
2023-05-04,NFLX,319.010009765625,323.6099853515625,317.95001220703125,320.7799987792969,3879700,0.004635173952113547,-0.1084326320924619
2023-05-05,NFLX,323.6099853515625,324.1499938964844,319.44000244140625,322.760009765625,3988600,0.006172488914093499,-0.1022601431783684
